rank,argument,topic
0.5106,"First, you warn me of the dangers of using violent means to stop a crime.",gc
0.47675,So it appears that the laws are working for the most part.,gc
0.5103333333,"So the sellers at these shows are more than just private sellers, that is somewhat of a legal loophole to make that claim.",gc
0.544,"But I do feel that I have a better grasp of understanding than these so-called ""professors of history"" who use their position as a method of furthering agenda over reason and facts, such as Michael A Bellesiles has done.",gc
0.55,The Constitution does not allow the evil in this wold to be restricted without Due Process.,gc
0.50725,First show us that the infringement on a Constitutional Right that you seek will work.,gc
0.513,"Firstly, what is 'militia'?",gc
0.5126666667,"If I'm ever in that circumstance, my lawyer will still be my second call, right after 911.",gc
0.5126,"You're comparing to Mexico, where there is an active cartel war going on.",gc
0.5123333333,Tim Lambert has the same problem as most of the other anti gunners experts.,gc
0.5122,Youre claim of trusting law-abiding citizens.,gc
0.413,"If the 2nd had the action you claim, SCOTUS could not have heard Presser!",gc
0.5102,"First, the child obviously had no clue regarding the recoil of the weapon.",gc
0.5096666667,but what about the overall homicide rate including knives and such.,gc
0.5095,I think it is safe to assume that Rook's definition of AP bullets is the one to work off of.,gc
0.42525,"If you voice a non-constructive opinion of the government, you can be labeled ""anti-social"".",gc
0.50825,But Geivett confused the Penal Code with the Education Code.,gc
0.3095,But this argument tops mine by a country mile.,gc
0.5076666667,How do you figure that gun owners are naturally more violent?,gc
0.604,That doesn't answer the question of how exactly the courts get to be superior in terms of authority to the government.,gc
0.5068571429,"So the difference in our viewpoints is what we considers as ""rights""?",gc
0.506,But it's a good start.,gc
0.5096,Got news for you gun hater pilot them there F16 s are there to shoot down any airplane that does not land where they want them to.,gc
0.5052,"But in most of those civilizations, peasants weren't allowed to own solid metal swords.",gc
0.42675,So you want to run the schools like prison!,gc
0.50475,"If Congress does not appropriate a budget every two years, standing armies are automatically dismissed.",gc
0.3395,Well then how about something more recent?,gc
0.4525,"First Amendment rights are poltical, artistic, and economic communication.",gc
0.6155,First of all a Jew is a living person and a gun is not.,gc
0.5694,"If you use a tank or a flamethrower to rob a bank, then that should be illegal.",gc
0.5031666667,So its not the quality of your shot that you prefer.... its the quantity.,gc
0.5418333332999999,So let me get this straight- Anything that you have the freedom to do is your natural right?,gc
0.5025714286,"First off, the ATF has taken its responsibilty to regualte such things as a responsibility to LIMIT such things.",gc
0.5585,But I never read of somebody just switching from normal to psycho without any kind of indicators or vulnerability to such actions.,gc
0.5015,Which branch of service was Obama in?,gc
0.48700000000000004,"But for this and all other activities, rethink your priorities.",gc
0.5646,"IF they come from the Constitution, they're not natural... it is a statutory right.",gc
0.5004285714,A real criminal (someone who has already committed several serious crimes) had to start somewhere right??,gc
0.5004,So no facts at all back up your absurd claim.,gc
0.467,"First, I'd like to see somebody try and penetrate a police vest with a handgun.",gc
0.5,So what do you end up with?,gc
0.5318,So it is unlikely that they would have been used arms to resist.,gc
0.4985714286,"First of all, who says that another country won't aid the american rebels?",gc
0.4985,"But it seems that's now down to just a few: about 4 or five haunt this ""Gun Alley"" topic.",gc
0.5462,Gets his cousin to buy the gun at a gun store.,gc
0.55925,"It would be a better use of their resources to shoot up schools, burn down orphanages, XXXX up pizza parlors, and poison water supplies.",gc
0.5285,"First off, how is it even relevant if a criminal uses a gun in self-defence?",gc
0.5794,First principle: follow the Constituion.,gc
0.5725,I train with my rifle more and I score better than 90% of soldiers.,gc
0.5398333332999999,"If someone blows your brains out with a gun, there's not much you can do.",gc
0.46299999999999997,If they were able to defeat the US Army what makes you think that a few gun-nuts would pose a threat to communists armed with nuclear weapons?,gc
0.494,If you can qualify your precision at the range you will be using for the whole purpose of SD then there is little need to go beyond.,gc
0.4143333333,"But you seem to think if the punishment was, say, a fine than it would be ok?",gc
0.5626666667,Government cannot do an illegal search.,gc
0.5382,the way the left attacked the Tobacco Industry when they could not win with the law is by using frivolous and nonsense law suits to slowly make growing and selling tobacco not worth it.,gc
0.49200000000000005,So you don't mind if a few innocent people die...just as long as we don't treat them like criminals?,gc
0.5486666667,But can government completely ban private property?,gc
0.3185,Sorry but the Brady is also taxation without representation.,gc
0.4913333333,"Firstly, don't say that you didn't have someone like myself in mind when you make such open ended statements that could apply to anyone.",gc
0.4903333333,"If this is your belief on the gun control issue,then we are on the same page.",gc
0.38,"If the court hears the case, it can ony go one way.",gc
0.46375,How many laws did the criminals at columbine violate?,gc
0.489,You are forgetting the recent rulings of SCOTUS in Heller and McDonald !,gc
0.5338,"Yes, but they still cannot remove a right.",gc
0.48675,"But the textual analysis must go further than this, for no one can seriously claim that Madison is guilty of a typographical error.",gc
0.5408,"First of all it would be better to select a region of the UK, then you would need to select a Region with a similar Economic problems, same kind of ethnic divisions.",gc
