id,argument,label,set,topic
2515,But the issue in this forum is NOT homosexuality.,0.4205,train,gm
2516,But just for a nice little pointer on self-defense this website is on women's self-defense.,0.162,train,gc
2517,That doesn't answer the question of how exactly the courts get to be superior in terms of authority to the government.,0.604,train,gc
2518,But doing away with marriage benefits seems like the ultimate anti-gay (AND anti-straight) position.,0.7597142856999999,train,gm
2519,"If a person with female outward appearance that has XY chromosomes, has sex with another female, is she/he a homosexual?",0.4746,train,gm
2520,"The whole ""separate but equal"" schtick was thoroughly debunked when it was last attempted to be applied to blacks.",0.748,train,gm
2521,"but the theory according to the thread title is not really a theory at all rather a question, which I have answered before, so me asking a question is not shifting the burden of evidence mearly inviting more debate.",0.4055,train,evo
2522,But you don't require it of abiogenesis studies?,0.0,train,evo
2523,"First off, I'd like you to explain why my view is selfish.",0.29525,train,gm
2524,"If we're not going to carry out the sentence, why have it on the books?",0.7244,train,dp
2525,"But sooner or later, thousands of these legally purchased guns end up in the hands of desperate people who live in poverty and live with their own set of fears.",0.6555714286,train,gc
2526,sorry theres also creation,0.498,train,evo
2527,"If by mutants you are referring to 'genes', i.e., DNA molecules, I imagine the rate of 'mutation' is fairly regular unless disturbed by some cause external to the genome which might cause that rate to accelerate, perhaps instantaneously, perhaps very rapidly.",0.528,train,evo
2528,"In this process the affected parts of the organism first develop novel behaviours that induce morphogenic changes, then inherit them epigenetically, and finally, incorporate them genetically.",0.511,train,evo
2529,"If an evolutionist doesn't want to apply the law in some cases, and a creationist wants to apply it to all systems equally, which one appears more honest?",0.672,train,evo
2530,"Straight marriage laws do, however, draws the arbitrary distinction of ""man"" and ""woman.""",0.7627142856999999,train,gm
2531,"teh rounds may well have been penatraiting the vest, when put aganst a hard surfice the soft vests fail.",0.4558,train,gc
2532,"have been deliberately understated by evolutionary scientists, lest an advantage accrue to the supporters of Creationism.",0.47075,train,evo
2533,"Jesus didn't abolish the law of the prophets, he changed them as necessary when one goes from bearing the full weight of one's sins on their shoulders to having a sviour do it for you.",0.797,train,dp
2534,"So, if I'm a bigot, that must make you a XXXXXX then, right?",0.7655,train,gm
2535,"If the defendant is capable of choosing which way they die, why isn't assisted suicide legal?""",0.78575,train,dp
2536,"First off i never insinuated that was my phrase,only that i agree with it.Second of all,if you think Britain is so much better than the USA then please leave the USA,the quicker the better.And if all you anti gun people would be so kind as to send me your addresses i will send you all some cheese to go with your wine.Simple fact is nobody is going to take my guns from me unless i commit a serious crime,and im not alone in that feeling.So all your statistics and numbers arent going to change my feelings.",0.8266,train,gc
2537,"First, it tries to put the two on the same playing field, which I don't agree with.",0.3215714286,train,gm
2538,You are gay - and you are OK as long as you don't BE gay????,0.4561666667,train,gm
2539,"If anything, stealing from government is worse, cause the purpose of government is to protect.",0.4855,train,gc
2540,"Sorry for the length of the post, but I hope it helps you understand why I oppose capital punishment.",1.0,train,dp
2541,"First you said the above, and I responded to it.",0.471,train,gm
2542,"I agree that they set the constitution up in this way, but it stands to reason that the idea for the govt.",0.147,train,gm
2543,So why do we do it?,0.065,train,gm
2544,First you liars and immoral hypocrites force your perversions on my society and then you blame me for being the problem when I refuse to accept the negative results of the Godless society you are attempting to create in your secular humanist image.,0.7845,train,gm
2545,Not the love and mercy and forgiveness that a man named Jesus Christ lived and died for.,0.28125,train,dp
2546,"First off the RCC says that they welcome gays, but we all know that in fact that a homosexual who practices gay sex is most definitely NOT welcome in the RCC.",0.7593333333,train,gm
2547,"First, the child obviously had no clue regarding the recoil of the weapon.",0.5102,train,gc
2548,"If an organism doesn't KNOW that starvation causes death, why would it choose to eat to survive?",0.6782,train,evo
2549,But Saddam thought that Sharia law was too harsh to be used in general practice.,0.9213333333,train,dp
2550,Firstly handguns held by criminals are illegal in UK so the fact that homicides have increased is irrelevant to the handgun ban.,0.8475,train,gc
2551,"Oh I certainly don't pretend that and certainly didn't claim that either--though a couple of left-wing posters here (who will remain nameless for now) might take the bizarre step of saying my post to you amounted to as much, if history is any indicator.",0.7355,train,gm
2552,You know this way people on the fence on gun control can see that every thing is possible in what if games!,0.5455,train,gc
2553,*shrugs* The Heterosexual commonity was responsible for AIDS reaching critical mass and becoming an epidemic worldwide.,0.7306666667,train,gm
2554,"If so, you are sadly mistaken and fail to grasp what is legal here in the US and what isn't.",0.3252,train,gc
2555,So tell us safety Nazis just what good is the added security at the airports if it cannot keep illegal drugs and guns off of the airplanes?,0.7367142857,train,gc
2556,"So the new testament with, you know, the teachings of Jesus passed you by?",0.5193333333,train,dp
2557,"Calli, much of the old testament law was put asunder when Christ died on the cross.",0.936,train,dp
2558,So now we have unarmed passengers at the mercy of an armed terrorist.,0.4722,train,gc
2559,"You're deluding yourselves, man is born with an evil desire for vengeance and you're trying to justify it in scriptures.",0.4308,train,dp
2560,"If so, would you let someone that broke into your house kill your relatives in front of you?",0.95,train,dp
2561,Read about Ron Dixon in New York.,0.0373333333,train,gc
2562,"But as you admit, all you are interested in is the idea that there are conflicting hypotheses as you misinterpret this to mean that the empirical evidence behind evolution is null and void.",0.57925,train,evo
2563,So you're saying that all gun purchasers should undergo mandatory training not just CCW holders?,0.633,train,gc
2564,But it is cetainly in the bounds of evolution for one species to dominate an environmental niche and push other species to extinction.,0.9285,train,evo
